,unit_name,date,unit_work,unit_parks,unit_retail,unit_grocery,unit_transit,unit_residential,subunit_name,subunit_work,subunit_parks,subunit_retail,subunit_grocery,subunit_transit,subunit_residential
2117,Maryland,2020-03-29,-0.39,0.29,-0.45,-0.25,-0.51,0.13,Howard County,-0.47,,-0.57,-0.45,-0.3,0.16
2118,Maryland,2020-03-29,-0.39,0.29,-0.45,-0.25,-0.51,0.13,Kent County,-0.33,,-0.43,-0.14,,
2119,Maryland,2020-03-29,-0.39,0.29,-0.45,-0.25,-0.51,0.13,Montgomery County,-0.45,0.44,-0.51,-0.3,-0.5,0.16
2120,Maryland,2020-03-29,-0.39,0.29,-0.45,-0.25,-0.51,0.13,Somerset County,-0.36,,-0.41,,,
2121,Maryland,2020-03-29,-0.39,0.29,-0.45,-0.25,-0.51,0.13,Talbot County,-0.38,,-0.42,-0.23,,
2122,Maryland,2020-03-29,-0.39,0.29,-0.45,-0.25,-0.51,0.13,Washington County,-0.32,0.28,-0.42,-0.2,-0.22,0.1
2123,Maryland,2020-03-29,-0.39,0.29,-0.45,-0.25,-0.51,0.13,Wicomico County,-0.34,,-0.46,-0.23,-0.58,0.1
2124,Massachusetts,2020-03-29,-0.42,-0.56,-0.59,-0.36,-0.73,0.16,Barnstable County,-0.41,-0.38,-0.57,-0.28,-0.67,0.13
2125,Massachusetts,2020-03-29,-0.42,-0.56,-0.59,-0.36,-0.73,0.16,Berkshire County,-0.35,-0.36,-0.49,-0.31,-0.68,0.12
2126,Massachusetts,2020-03-29,-0.42,-0.56,-0.59,-0.36,-0.73,0.16,Bristol County,-0.35,-0.44,-0.54,-0.32,-0.54,0.13
2127,Massachusetts,2020-03-29,-0.42,-0.56,-0.59,-0.36,-0.73,0.16,Dukes County,-0.51,,-0.79,-0.41,-0.53,
2128,Massachusetts,2020-03-29,-0.42,-0.56,-0.59,-0.36,-0.73,0.16,Essex County,-0.44,-0.53,-0.58,-0.39,-0.6,0.16
2129,Massachusetts,2020-03-29,-0.42,-0.56,-0.59,-0.36,-0.73,0.16,Franklin County,-0.37,-0.37,-0.58,-0.4,-0.39,0.22
2130,Massachusetts,2020-03-29,-0.42,-0.56,-0.59,-0.36,-0.73,0.16,Hampden County,-0.37,-0.46,-0.54,-0.28,-0.56,0.12
2131,Massachusetts,2020-03-29,-0.42,-0.56,-0.59,-0.36,-0.73,0.16,Hampshire County,-0.43,-0.45,-0.6,-0.39,-0.65,0.15
2132,Massachusetts,2020-03-29,-0.42,-0.56,-0.59,-0.36,-0.73,0.16,Middlesex County,-0.46,-0.62,-0.64,-0.41,-0.73,0.18
2133,Massachusetts,2020-03-29,-0.42,-0.56,-0.59,-0.36,-0.73,0.16,Nantucket County,-0.54,,-0.7,-0.38,,
2134,Massachusetts,2020-03-29,-0.42,-0.56,-0.59,-0.36,-0.73,0.16,Norfolk County,-0.44,-0.57,-0.63,-0.37,-0.61,0.17
2135,Massachusetts,2020-03-29,-0.42,-0.56,-0.59,-0.36,-0.73,0.16,Plymouth County,-0.37,-0.34,-0.57,-0.32,-0.54,0.14
2136,Massachusetts,2020-03-29,-0.42,-0.56,-0.59,-0.36,-0.73,0.16,Suffolk County,-0.51,-0.68,-0.71,-0.41,-0.79,0.18
2137,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Beaverhead County,-0.31,,-0.31,-0.11,,
2138,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Big Horn County,-0.28,,-0.51,,-0.13,
2139,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Blaine County,-0.41,,,,,
2140,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Broadwater County,-0.33,,-0.62,,,
2141,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Carbon County,-0.45,,-0.63,-0.3,,
2142,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Cascade County,-0.32,-0.22,-0.48,-0.26,-0.7,0.12
2143,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Custer County,-0.28,,-0.48,,,
2144,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Dawson County,-0.23,,-0.6,,,
2145,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Deer Lodge County,-0.31,,-0.57,-0.26,,
2146,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Fergus County,-0.32,,-0.45,-0.31,,
2147,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Flathead County,-0.42,-0.35,-0.53,-0.29,-0.5,0.1
2148,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Gallatin County,-0.51,0.61,-0.63,-0.39,-0.66,0.12
2149,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Glacier County,-0.45,,-0.71,-0.28,,
2150,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Hill County,-0.24,,-0.42,,,
2151,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Jefferson County,-0.36,0.8,,,,
2152,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Lake County,-0.31,,-0.41,-0.22,,
2153,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Lewis and Clark County,-0.37,0.19,-0.51,-0.34,,0.18
2154,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Lincoln County,-0.38,,-0.79,-0.29,,
2155,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Madison County,-0.44,-0.42,,,,
2156,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Mineral County,-0.38,,,-0.54,,
2157,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Missoula County,-0.36,0.31,-0.55,-0.3,-0.28,0.11
2158,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Park County,-0.44,,-0.54,-0.29,,
2159,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Pondera County,,0.8,,,,
2160,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Powell County,-0.3,,,,,
2161,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Ravalli County,-0.39,,-0.49,-0.2,,0.11
2162,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Richland County,-0.41,,-0.36,-0.22,,
2163,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Roosevelt County,-0.42,,-0.25,-0.2,,
2164,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Rosebud County,-0.3,,,,,
2165,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Sanders County,-0.36,,-0.62,-0.27,,
2166,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Silver Bow County,-0.37,,-0.45,-0.15,-0.2,0.13
2167,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Stillwater County,-0.33,0.8,,,,
2168,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Teton County,-0.38,,,,,
2169,Montana,2020-03-29,-0.37,0.28,-0.51,-0.25,-0.37,0.1,Valley County,-0.28,0.8,,,,
2170,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Adams County,-0.18,,-0.24,-0.14,,0.13
2171,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Box Butte County,-0.14,,-0.2,,,
2172,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Buffalo County,-0.28,,-0.39,-0.16,,0.17
2173,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Burt County,-0.18,0.8,,,,
2174,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Butler County,-0.19,0.8,,,,
2175,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Cass County,-0.28,-0.63,-0.33,,,0.12
2176,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Cedar County,-0.19,,,,,
2177,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Cherry County,-0.34,0.8,,,,
2178,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Cheyenne County,-0.26,,-0.21,-0.2,,
2179,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Clay County,-0.28,,,,,
2180,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Colfax County,,,-0.52,-0.1,,
2181,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Cuming County,-0.24,0.8,,,,
2182,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Custer County,-0.14,,-0.33,-0.14,,
2183,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Dakota County,-0.23,,-0.1,,,
2184,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Dawes County,-0.3,,-0.26,,,
2185,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Dawson County,-0.12,,-0.19,,,
2186,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Deuel County,,,,,,
2187,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Dixon County,-0.25,,,,,
2188,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Dodge County,-0.22,,-0.21,,,0.13
2189,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Douglas County,-0.3,0.55,-0.41,,-0.38,
2190,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Fillmore County,-0.2,,,,,
2191,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Gage County,-0.21,,-0.22,,,
2192,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Hall County,-0.26,,-0.35,-0.2,-0.15,0.12
2193,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Hamilton County,-0.22,0.8,,,,
2194,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Holt County,,,-0.2,,,
2195,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Howard County,-0.21,,,,,
2196,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Jefferson County,-0.22,,-0.13,,,
2197,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Kearney County,-0.29,,,,,
2198,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Keith County,-0.26,,-0.31,-0.2,0.14,
2199,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Kimball County,-0.41,,,,,
2200,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Knox County,-0.25,,,,,
2201,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Lancaster County,-0.26,,-0.39,-0.19,-0.18,
2202,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Lincoln County,-0.14,,-0.29,,,0.14
2203,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Madison County,-0.17,,-0.38,,,0.14
2204,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Merrick County,-0.24,0.8,,,,
2205,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Morrill County,-0.22,,,,,
2206,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Nemaha County,-0.27,0.8,,,,
2207,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Otoe County,-0.16,,,,,
2208,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Phelps County,-0.3,,-0.2,,,
2209,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Pierce County,-0.24,,,,,
2210,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Platte County,-0.17,,-0.34,,-0.16,0.15
2211,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Polk County,-0.22,,,,,
2212,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Red Willow County,-0.18,,-0.16,,,
2213,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Richardson County,-0.13,,-0.24,,,
2214,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Saline County,-0.24,,-0.17,-0.1,,
2215,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Sarpy County,-0.3,,-0.36,-0.15,0.23,
2216,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Saunders County,-0.27,,-0.29,0.18,,
2217,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Scotts Bluff County,-0.18,,-0.25,,,0.14
2218,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Seward County,-0.32,,-0.29,,,
2219,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Stanton County,-0.2,,,,,
2220,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Thayer County,-0.19,,,,,
2221,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Thurston County,-0.3,,,,,
2222,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Washington County,-0.23,,-0.18,,,
2223,Nebraska,2020-03-29,-0.24,,-0.34,,-0.18,,Wayne County,-0.26,0.8,,,,
2224,Nevada,2020-03-29,-0.52,-0.38,-0.47,-0.23,-0.62,0.14,Carson City,-0.35,,-0.36,-0.13,,0.18
2225,Nevada,2020-03-29,-0.52,-0.38,-0.47,-0.23,-0.62,0.14,Churchill County,-0.28,,-0.27,-0.11,,
2226,Nevada,2020-03-29,-0.52,-0.38,-0.47,-0.23,-0.62,0.14,Clark County,-0.56,-0.47,-0.48,-0.26,-0.66,0.15
2227,Nevada,2020-03-29,-0.52,-0.38,-0.47,-0.23,-0.62,0.14,Douglas County,-0.47,-0.35,-0.58,-0.35,,0.18
2228,Nevada,2020-03-29,-0.52,-0.38,-0.47,-0.23,-0.62,0.14,Elko County,-0.35,,-0.4,0.1,-0.11,0.17
2229,Nevada,2020-03-29,-0.52,-0.38,-0.47,-0.23,-0.62,0.14,Humboldt County,-0.2,,-0.46,,-0.4,
2230,Nevada,2020-03-29,-0.52,-0.38,-0.47,-0.23,-0.62,0.14,Lander County,-0.41,,-0.59,-0.12,,
2231,Nevada,2020-03-29,-0.52,-0.38,-0.47,-0.23,-0.62,0.14,Lyon County,-0.27,,-0.14,,-0.1,0.15
2232,Nevada,2020-03-29,-0.52,-0.38,-0.47,-0.23,-0.62,0.14,Mineral County,,,,,,0.8
2233,Nevada,2020-03-29,-0.52,-0.38,-0.47,-0.23,-0.62,0.14,Nye County,-0.4,-0.52,-0.26,-0.15,-0.2,0.13
2234,Nevada,2020-03-29,-0.52,-0.38,-0.47,-0.23,-0.62,0.14,Pershing County,-0.32,,,,,
2235,Nevada,2020-03-29,-0.52,-0.38,-0.47,-0.23,-0.62,0.14,Storey County,-0.38,0.8,,,,
2236,Nevada,2020-03-29,-0.52,-0.38,-0.47,-0.23,-0.62,0.14,Washoe County,-0.42,,-0.44,-0.21,-0.64,0.12
2237,New Hampshire,2020-03-29,-0.38,-0.63,-0.58,-0.35,-0.63,0.13,Belknap County,-0.35,-0.53,-0.52,-0.28,,0.18
2238,New Hampshire,2020-03-29,-0.38,-0.63,-0.58,-0.35,-0.63,0.13,Carroll County,-0.51,-0.66,-0.69,-0.3,,0.19
2239,New Hampshire,2020-03-29,-0.38,-0.63,-0.58,-0.35,-0.63,0.13,Cheshire County,-0.34,-0.46,-0.51,-0.36,,0.18
2240,New Hampshire,2020-03-29,-0.38,-0.63,-0.58,-0.35,-0.63,0.13,Coos County,-0.37,-0.68,-0.52,-0.21,,0.1
2241,New Hampshire,2020-03-29,-0.38,-0.63,-0.58,-0.35,-0.63,0.13,Grafton County,-0.44,-0.71,-0.62,-0.37,-0.45,0.2
2242,New Hampshire,2020-03-29,-0.38,-0.63,-0.58,-0.35,-0.63,0.13,Hillsborough County,-0.38,-0.55,-0.62,-0.37,-0.57,0.14
2243,New Hampshire,2020-03-29,-0.38,-0.63,-0.58,-0.35,-0.63,0.13,Merrimack County,-0.37,-0.59,-0.58,-0.31,-0.76,0.13
2244,New Hampshire,2020-03-29,-0.38,-0.63,-0.58,-0.35,-0.63,0.13,Rockingham County,-0.39,-0.63,-0.59,-0.36,-0.6,0.14
2245,New Hampshire,2020-03-29,-0.38,-0.63,-0.58,-0.35,-0.63,0.13,Strafford County,-0.38,-0.53,-0.51,-0.38,-0.39,0.13
2246,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Atlantic County,-0.55,0.11,-0.56,-0.3,-0.72,0.16
2247,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Bergen County,-0.5,-0.64,-0.66,-0.37,-0.64,0.19
2248,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Burlington County,-0.38,,-0.53,-0.39,-0.53,0.14
2249,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Camden County,-0.37,-0.29,-0.5,-0.3,-0.59,0.13
2250,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Cape May County,-0.41,-0.14,-0.49,-0.27,-0.59,0.19
2251,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Cumberland County,-0.25,-0.35,-0.36,-0.19,-0.28,0.1
2252,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Essex County,-0.43,-0.5,-0.6,-0.27,-0.78,0.17
2253,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Gloucester County,-0.36,,-0.54,-0.3,-0.15,0.13
2254,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Hudson County,-0.51,-0.69,-0.62,-0.38,-0.72,0.18
2255,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Hunterdon County,-0.42,0.21,-0.64,-0.35,-0.31,0.28
2256,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Mercer County,-0.43,-0.27,-0.55,-0.25,-0.74,0.15
2257,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Middlesex County,-0.44,-0.31,-0.64,-0.41,-0.77,0.17
2258,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Monmouth County,-0.44,-0.32,-0.62,-0.34,-0.67,0.17
2259,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Morris County,-0.47,-0.43,-0.63,-0.39,-0.64,0.18
2260,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Ocean County,-0.42,-0.25,-0.55,-0.31,-0.58,0.15
2261,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Passaic County,-0.46,-0.53,-0.66,-0.34,-0.55,0.16
2262,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Salem County,-0.28,-0.22,-0.39,-0.21,-0.61,0.18
2263,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Somerset County,-0.47,-0.31,-0.61,-0.36,-0.6,0.17
2264,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Sussex County,-0.39,-0.39,-0.57,-0.27,-0.53,0.15
2265,New Jersey,2020-03-29,-0.44,-0.36,-0.59,-0.33,-0.7,0.16,Union County,-0.44,-0.4,-0.62,-0.32,-0.61,0.17
2266,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Bernalillo County,-0.37,,-0.46,-0.22,-0.43,0.11
2267,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Chaves County,-0.26,-0.41,-0.46,-0.26,-0.49,0.12
2268,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Cibola County,-0.3,,-0.27,,-0.16,
2269,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Colfax County,-0.4,,-0.62,-0.29,-0.26,
2270,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Curry County,-0.25,-0.32,-0.38,-0.17,-0.38,0.16
2271,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Eddy County,-0.2,-0.39,-0.38,-0.2,-0.35,0.12
2272,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Grant County,-0.25,,-0.35,,,
2273,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Guadalupe County,,,-0.39,-0.3,,
2274,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Hidalgo County,,0.8,,,-0.31,
2275,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Lea County,-0.26,-0.24,-0.44,,-0.34,0.13
2276,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Lincoln County,-0.48,-0.72,-0.71,-0.41,,
2277,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Los Alamos County,-0.53,,-0.7,-0.33,,
2278,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Luna County,-0.22,-0.45,-0.41,-0.16,-0.22,
2279,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,McKinley County,-0.2,,-0.41,,-0.13,0.22
2280,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Otero County,-0.36,-0.58,-0.39,-0.25,,0.19
2281,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Quay County,-0.25,,-0.1,,,
2282,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Rio Arriba County,-0.37,,-0.3,-0.2,,0.12
2283,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Roosevelt County,-0.22,,-0.31,-0.23,,
2284,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,San Juan County,-0.26,,-0.42,-0.15,-0.38,0.1
2285,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,San Miguel County,-0.29,,-0.29,-0.22,-0.41,
2286,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Sandoval County,-0.42,,-0.34,-0.13,-0.28,0.11
2287,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Santa Fe County,-0.44,-0.23,-0.52,-0.23,-0.51,0.12
2288,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Sierra County,-0.24,,-0.44,,,
2289,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Socorro County,-0.36,,-0.42,,,
2290,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Taos County,-0.52,-0.36,-0.59,-0.29,,
2291,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Torrance County,-0.25,,-0.24,,,
2292,New Mexico,2020-03-29,-0.34,-0.12,-0.44,-0.18,-0.31,0.11,Union County,,,,,,0.8
2293,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Barnes County,-0.25,,-0.22,,,
2294,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Bottineau County,-0.35,0.8,,,,
2295,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Burleigh County,-0.25,0.26,-0.44,-0.14,-0.56,0.11
2296,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Cass County,-0.3,0.69,-0.54,-0.26,-0.34,0.12
2297,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Dunn County,,-0.26,-0.56,-0.18,,
2298,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Grand Forks County,-0.28,-0.48,-0.46,-0.2,-0.38,0.2
2299,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,McKenzie County,-0.14,,-0.4,-0.15,-0.25,
2300,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,McLean County,-0.26,0.8,,,,
2301,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Mercer County,-0.27,,,0.1,,
2302,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Morton County,-0.24,,-0.33,,-0.12,0.17
2303,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Mountrail County,-0.27,,-0.35,-0.14,,
2304,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Pembina County,-0.22,,,,,
2305,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Ramsey County,-0.29,,-0.39,-0.27,,
2306,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Ransom County,-0.13,,,,,
2307,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Richland County,-0.23,,-0.42,,,
2308,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Rolette County,-0.37,0.8,,,,
2309,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Stark County,-0.1,,-0.29,0.18,,0.14
2310,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Stutsman County,-0.15,,-0.25,-0.15,,
2311,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Traill County,-0.31,,,,,
2312,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Walsh County,-0.22,0.8,,,,
2313,North Dakota,2020-03-29,-0.24,0.73,-0.44,-0.13,-0.36,,Ward County,-0.23,,-0.38,-0.12,-0.35,0.18
2314,Oregon,2020-03-29,-0.38,-0.22,-0.51,-0.25,-0.47,0.12,Baker County,-0.31,,-0.44,-0.14,-0.12,
2315,Oregon,2020-03-29,-0.38,-0.22,-0.51,-0.25,-0.47,0.12,Benton County,-0.46,,-0.6,-0.35,-0.51,0.25
2316,Oregon,2020-03-29,-0.38,-0.22,-0.51,-0.25,-0.47,0.12,Clackamas County,-0.38,-0.15,-0.51,-0.23,-0.44,0.13
2317,Oregon,2020-03-29,-0.38,-0.22,-0.51,-0.25,-0.47,0.12,Clatsop County,-0.44,-0.58,-0.6,-0.34,-0.61,0.17
2318,Oregon,2020-03-29,-0.38,-0.22,-0.51,-0.25,-0.47,0.12,Columbia County,-0.34,,-0.44,-0.22,,0.19
2319,Oregon,2020-03-29,-0.38,-0.22,-0.51,-0.25,-0.47,0.12,Coos County,-0.38,-0.48,-0.45,-0.24,,0.15
2320,Oregon,2020-03-29,-0.38,-0.22,-0.51,-0.25,-0.47,0.12,Crook County,-0.29,,-0.3,-0.15,,
2321,Oregon,2020-03-29,-0.38,-0.22,-0.51,-0.25,-0.47,0.12,Curry County,-0.35,-0.24,-0.48,-0.26,,
2322,Oregon,2020-03-29,-0.38,-0.22,-0.51,-0.25,-0.47,0.12,Deschutes County,-0.42,-0.1,-0.5,-0.24,-0.66,0.11
2323,Oregon,2020-03-29,-0.38,-0.22,-0.51,-0.25,-0.47,0.12,Douglas County,-0.33,-0.1,-0.38,-0.18,-0.13,
